tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
532,1/1/2015 18:37,1/1/2015 18:46,276,Duane St & Greenwich St,40.71748752,-74.0104554,128,MacDougal St & Prince St,40.72710258,-74.00297088,17686,Subscriber,1990,1
407,1/1/2015 18:37,1/1/2015 18:44,521,8 Ave & W 31 St,40.75044999,-73.99481051,434,9 Ave & W 18 St,40.74317449,-74.00366443,19520,Subscriber,1984,1
350,1/1/2015 18:37,1/1/2015 18:43,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,285,Broadway & E 14 St,40.73454567,-73.99074142,18813,Subscriber,1977,1
218,1/1/2015 18:37,1/1/2015 18:41,439,E 4 St & 2 Ave,40.7262807,-73.98978041,375,Mercer St & Bleecker St,40.72679454,-73.99695094,19579,Subscriber,1983,1
1042,1/1/2015 18:38,1/1/2015 18:55,385,E 55 St & 2 Ave,40.75797322,-73.96603308,403,E 2 St & 2 Ave,40.72502876,-73.99069656,21095,Subscriber,1987,1
877,1/1/2015 18:38,1/1/2015 18:52,488,W 39 St & 9 Ave,40.75645824,-73.99372222,472,E 32 St & Park Ave,40.7457121,-73.98194829,18672,Subscriber,1951,1
675,1/1/2015 18:38,1/1/2015 18:49,146,Hudson St & Reade St,40.71625008,-74.0091059,363,West Thames St,40.70834698,-74.01713445,17625,Subscriber,1961,1
626,1/1/2015 18:38,1/1/2015 18:49,410,Suffolk St & Stanton St,40.72066442,-73.98517977,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,20359,Subscriber,1992,2
596,1/1/2015 18:38,1/1/2015 18:48,467,Dean St & 4 Ave,40.68312489,-73.97895137,310,State St & Smith St,40.68926942,-73.98912867,15953,Subscriber,1971,2
587,1/1/2015 18:38,1/1/2015 18:48,379,W 31 St & 7 Ave,40.749156,-73.9916,2012,E 27 St & 1 Ave,40.739445,-73.976806,19667,Subscriber,1976,2
431,1/1/2015 18:38,1/1/2015 18:45,237,E 11 St & 2 Ave,40.73047309,-73.98672378,375,Mercer St & Bleecker St,40.72679454,-73.99695094,18406,Subscriber,1983,1
313,1/1/2015 18:38,1/1/2015 18:43,536,1 Ave & E 30 St,40.74144387,-73.97536082,487,E 20 St & FDR Drive,40.73314259,-73.97573881,19584,Subscriber,1986,1
286,1/1/2015 18:38,1/1/2015 18:43,435,W 21 St & 6 Ave,40.74173969,-73.99415556,509,9 Ave & W 22 St,40.7454973,-74.00197139,18612,Subscriber,1966,1
1082,1/1/2015 18:39,1/1/2015 18:57,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,16071,Subscriber,1967,1
1060,1/1/2015 18:39,1/1/2015 18:56,250,Lafayette St & Jersey St,40.72456089,-73.99565293,167,E 39 St & 3 Ave,40.7489006,-73.97604882,18691,Subscriber,1983,2
1027,1/1/2015 18:39,1/1/2015 18:56,250,Lafayette St & Jersey St,40.72456089,-73.99565293,167,E 39 St & 3 Ave,40.7489006,-73.97604882,14535,Subscriber,1977,1
604,1/1/2015 18:39,1/1/2015 18:50,260,Broad St & Bridge St,40.70365182,-74.01167797,306,Cliff St & Fulton St,40.70823502,-74.00530063,19302,Subscriber,1989,2
546,1/1/2015 18:39,1/1/2015 18:49,410,Suffolk St & Stanton St,40.72066442,-73.98517977,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,17431,Subscriber,1991,1
414,1/1/2015 18:39,1/1/2015 18:46,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,19619,Subscriber,1991,1
260,1/1/2015 18:39,1/1/2015 18:43,442,W 27 St & 7 Ave,40.746647,-73.993915,491,E 24 St & Park Ave S,40.74096374,-73.98602213,15763,Subscriber,1981,1
1307,1/1/2015 18:40,1/1/2015 19:02,160,E 37 St & Lexington Ave,40.748238,-73.978311,529,W 42 St & 8 Ave,40.7575699,-73.99098507,17287,Subscriber,1969,1
705,1/1/2015 18:40,1/1/2015 18:52,79,Franklin St & W Broadway,40.71911552,-74.00666661,482,W 15 St & 7 Ave,40.73935542,-73.99931783,17459,Subscriber,1956,1
432,1/1/2015 18:40,1/1/2015 18:47,428,E 3 St & 1 Ave,40.72467721,-73.98783413,293,Lafayette St & E 8 St,40.73028666,-73.9907647,20567,Subscriber,1990,2
432,1/1/2015 18:40,1/1/2015 18:48,483,E 12 St & 3 Ave,40.73223272,-73.98889957,473,Rivington St & Chrystie St,40.72110063,-73.9919254,17400,Subscriber,1979,2
233,1/1/2015 18:40,1/1/2015 18:44,446,W 24 St & 7 Ave,40.74487634,-73.99529885,453,W 22 St & 8 Ave,40.74475148,-73.99915362,14581,Subscriber,1985,1
766,1/1/2015 18:41,1/1/2015 18:54,466,W 25 St & 6 Ave,40.74395411,-73.99144871,483,E 12 St & 3 Ave,40.73223272,-73.98889957,17714,Subscriber,1977,2
753,1/1/2015 18:41,1/1/2015 18:54,466,W 25 St & 6 Ave,40.74395411,-73.99144871,483,E 12 St & 3 Ave,40.73223272,-73.98889957,16222,Subscriber,1980,1
696,1/1/2015 18:41,1/1/2015 18:52,334,W 20 St & 7 Ave,40.74238787,-73.99726235,527,E 33 St & 2 Ave,40.744023,-73.976056,19732,Subscriber,1976,1
578,1/1/2015 18:41,1/1/2015 18:51,345,W 13 St & 6 Ave,40.73649403,-73.99704374,428,E 3 St & 1 Ave,40.72467721,-73.98783413,20997,Customer,,0
538,1/1/2015 18:41,1/1/2015 18:50,285,Broadway & E 14 St,40.73454567,-73.99074142,504,1 Ave & E 15 St,40.73221853,-73.98165557,16016,Subscriber,1959,1
408,1/1/2015 18:41,1/1/2015 18:47,352,W 56 St & 6 Ave,40.76340613,-73.97722479,423,W 54 St & 9 Ave,40.76584941,-73.98690506,20685,Subscriber,1974,1
388,1/1/2015 18:41,1/1/2015 18:47,250,Lafayette St & Jersey St,40.72456089,-73.99565293,285,Broadway & E 14 St,40.73454567,-73.99074142,20781,Subscriber,1981,1
381,1/1/2015 18:41,1/1/2015 18:47,412,Forsyth St & Canal St,40.7158155,-73.99422366,2009,Catherine St & Monroe St,40.71117444,-73.99682619,16991,Subscriber,1993,2
556,1/1/2015 18:42,1/1/2015 18:51,352,W 56 St & 6 Ave,40.76340613,-73.97722479,480,W 53 St & 10 Ave,40.76669671,-73.99061728,16582,Subscriber,1981,1
526,1/1/2015 18:42,1/1/2015 18:51,492,W 33 St & 7 Ave,40.75019995,-73.99093085,507,E 25 St & 2 Ave,40.73912601,-73.97973776,16893,Subscriber,1978,1
384,1/1/2015 18:42,1/1/2015 18:48,295,Pike St & E Broadway,40.71406667,-73.99293911,302,Avenue D & E 3 St,40.72082834,-73.97793172,14664,Subscriber,1967,1
316,1/1/2015 18:42,1/1/2015 18:47,446,W 24 St & 7 Ave,40.74487634,-73.99529885,490,8 Ave & W 33 St,40.751551,-73.993934,21025,Subscriber,1991,2
220,1/1/2015 18:42,1/1/2015 18:45,293,Lafayette St & E 8 St,40.73028666,-73.9907647,285,Broadway & E 14 St,40.73454567,-73.99074142,19819,Subscriber,1979,1
1720,1/1/2015 18:43,1/1/2015 19:12,237,E 11 St & 2 Ave,40.73047309,-73.98672378,450,W 49 St & 8 Ave,40.76227205,-73.98788205,16300,Subscriber,1969,1
1474,1/1/2015 18:43,1/1/2015 19:07,296,Division St & Bowery,40.71413089,-73.9970468,342,Columbia St & Rivington St,40.71739973,-73.98016555,21490,Subscriber,1954,2
1147,1/1/2015 18:43,1/1/2015 19:02,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,16265,Subscriber,1976,2
854,1/1/2015 18:43,1/1/2015 18:58,392,Jay St & Tech Pl,40.695065,-73.987167,354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,20644,Customer,,0
351,1/1/2015 18:43,1/1/2015 18:49,146,Hudson St & Reade St,40.71625008,-74.0091059,387,Centre St & Chambers St,40.71273266,-74.0046073,21226,Subscriber,1986,1
294,1/1/2015 18:43,1/1/2015 18:48,545,E 23 St & 1 Ave,40.736502,-73.97809472,297,E 15 St & 3 Ave,40.734232,-73.986923,17199,Subscriber,1981,1
833,1/1/2015 18:44,1/1/2015 18:58,392,Jay St & Tech Pl,40.695065,-73.987167,354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,19073,Customer,,0
461,1/1/2015 18:44,1/1/2015 18:52,403,E 2 St & 2 Ave,40.72502876,-73.99069656,411,E 6 St & Avenue D,40.72228087,-73.97668709,15904,Subscriber,1987,2
457,1/1/2015 18:44,1/1/2015 18:52,2017,E 43 St & 2 Ave,40.75022392,-73.97121414,545,E 23 St & 1 Ave,40.736502,-73.97809472,16996,Subscriber,1985,1
384,1/1/2015 18:44,1/1/2015 18:50,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,254,W 11 St & 6 Ave,40.73532427,-73.99800419,17765,Subscriber,1954,1
286,1/1/2015 18:44,1/1/2015 18:49,355,Bayard St & Baxter St,40.71602118,-73.99974372,2009,Catherine St & Monroe St,40.71117444,-73.99682619,16526,Subscriber,1977,1
867,1/1/2015 18:45,1/1/2015 18:59,439,E 4 St & 2 Ave,40.7262807,-73.98978041,346,Bank St & Hudson St,40.73652889,-74.00618026,17993,Subscriber,1988,1
663,1/1/2015 18:45,1/1/2015 18:56,509,9 Ave & W 22 St,40.7454973,-74.00197139,375,Mercer St & Bleecker St,40.72679454,-73.99695094,15169,Subscriber,1958,1
576,1/1/2015 18:45,1/1/2015 18:54,152,Warren St & Church St,40.71473993,-74.00910627,368,Carmine St & 6 Ave,40.73038599,-74.00214988,14872,Subscriber,1954,1
460,1/1/2015 18:45,1/1/2015 18:52,466,W 25 St & 6 Ave,40.74395411,-73.99144871,503,E 20 St & Park Ave,40.73827428,-73.98751968,21202,Subscriber,1965,2
1583,1/1/2015 18:46,1/1/2015 19:13,410,Suffolk St & Stanton St,40.72066442,-73.98517977,499,Broadway & W 60 St,40.76915505,-73.98191841,16313,Subscriber,1990,1
485,1/1/2015 18:46,1/1/2015 18:54,414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,143,Clinton St & Joralemon St,40.69239502,-73.99337909,17580,Subscriber,1974,1
1545,1/1/2015 18:47,1/1/2015 19:13,512,W 29 St & 9 Ave,40.7500727,-73.99839279,540,Lexington Ave & E 26 St,40.74147286,-73.98320928,21444,Subscriber,1970,1
808,1/1/2015 18:47,1/1/2015 19:01,454,E 51 St & 1 Ave,40.75455731,-73.96592976,237,E 11 St & 2 Ave,40.73047309,-73.98672378,21644,Subscriber,1970,1
802,1/1/2015 18:47,1/1/2015 19:00,519,Pershing Square North,40.751873,-73.977706,509,9 Ave & W 22 St,40.7454973,-74.00197139,17132,Subscriber,1963,1
287,1/1/2015 18:47,1/1/2015 18:52,2003,1 Ave & E 18 St,40.73416059,-73.98024289,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,15456,Subscriber,1989,2
183,1/1/2015 18:47,1/1/2015 18:50,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,293,Lafayette St & E 8 St,40.73028666,-73.9907647,19619,Subscriber,1978,1
181,1/1/2015 18:47,1/1/2015 18:50,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,293,Lafayette St & E 8 St,40.73028666,-73.9907647,17933,Subscriber,1981,2
937,1/1/2015 18:48,1/1/2015 19:04,449,W 52 St & 9 Ave,40.76461837,-73.98789473,463,9 Ave & W 16 St,40.74206539,-74.00443172,19882,Subscriber,1980,1
652,1/1/2015 18:48,1/1/2015 18:59,521,8 Ave & W 31 St,40.75044999,-73.99481051,495,W 47 St & 10 Ave,40.76269882,-73.99301222,19648,Subscriber,1987,1
533,1/1/2015 18:48,1/1/2015 18:57,311,Norfolk St & Broome St,40.7172274,-73.98802084,377,6 Ave & Canal St,40.72243797,-74.00566443,19911,Subscriber,1969,1
367,1/1/2015 18:48,1/1/2015 18:54,461,E 20 St & 2 Ave,40.73587678,-73.98205027,497,E 17 St & Broadway,40.73704984,-73.99009296,16172,Subscriber,1983,1
336,1/1/2015 18:48,1/1/2015 18:54,147,Greenwich St & Warren St,40.71542197,-74.01121978,306,Cliff St & Fulton St,40.70823502,-74.00530063,19062,Subscriber,1980,1
192,1/1/2015 18:48,1/1/2015 18:51,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,20804,Subscriber,1987,1
432,1/1/2015 18:49,1/1/2015 18:56,349,Rivington St & Ridge St,40.71850211,-73.98329859,432,E 7 St & Avenue A,40.72621788,-73.98379855,18788,Subscriber,1982,2
416,1/1/2015 18:49,1/1/2015 18:56,392,Jay St & Tech Pl,40.695065,-73.987167,313,Washington Ave & Park Ave,40.69610226,-73.96751037,18153,Subscriber,1984,2
370,1/1/2015 18:49,1/1/2015 18:56,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,453,W 22 St & 8 Ave,40.74475148,-73.99915362,14874,Subscriber,1972,1
350,1/1/2015 18:49,1/1/2015 18:55,362,Broadway & W 37 St,40.75172632,-73.98753523,512,W 29 St & 9 Ave,40.7500727,-73.99839279,21468,Subscriber,1985,1
1179,1/1/2015 18:50,1/1/2015 19:10,520,W 52 St & 5 Ave,40.75992262,-73.97648516,526,E 33 St & 5 Ave,40.74765947,-73.98490707,20632,Customer,,0
1007,1/1/2015 18:50,1/1/2015 19:07,296,Division St & Bowery,40.71413089,-73.9970468,504,1 Ave & E 15 St,40.73221853,-73.98165557,17799,Subscriber,1972,1
795,1/1/2015 18:50,1/1/2015 19:03,358,Christopher St & Greenwich St,40.73291553,-74.00711384,511,E 14 St & Avenue B,40.72938685,-73.97772429,15606,Subscriber,1995,1
597,1/1/2015 18:50,1/1/2015 19:00,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,520,W 52 St & 5 Ave,40.75992262,-73.97648516,16548,Subscriber,1992,1
737,1/1/2015 18:51,1/1/2015 19:03,432,E 7 St & Avenue A,40.72621788,-73.98379855,446,W 24 St & 7 Ave,40.74487634,-73.99529885,19389,Subscriber,1981,1
735,1/1/2015 18:51,1/1/2015 19:03,444,Broadway & W 24 St,40.7423543,-73.98915076,394,E 9 St & Avenue C,40.72521311,-73.97768752,16235,Subscriber,1979,1
237,1/1/2015 18:52,1/1/2015 18:56,326,E 11 St & 1 Ave,40.72953837,-73.98426726,394,E 9 St & Avenue C,40.72521311,-73.97768752,15062,Customer,,0
419,1/1/2015 18:53,1/1/2015 19:00,463,9 Ave & W 16 St,40.74206539,-74.00443172,475,E 16 St & Irving Pl,40.73524276,-73.98758561,17169,Subscriber,1955,1
402,1/1/2015 18:53,1/1/2015 19:00,504,1 Ave & E 15 St,40.73221853,-73.98165557,428,E 3 St & 1 Ave,40.72467721,-73.98783413,18522,Subscriber,1975,1
292,1/1/2015 18:53,1/1/2015 18:58,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,239,Willoughby St & Fleet St,40.69196566,-73.9813018,14657,Subscriber,1980,2
285,1/1/2015 18:53,1/1/2015 18:58,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,239,Willoughby St & Fleet St,40.69196566,-73.9813018,16390,Subscriber,1983,1
183,1/1/2015 18:53,1/1/2015 18:56,2000,Front St & Washington St,40.70255088,-73.98940236,418,Front St & Gold St,40.70224,-73.982578,15961,Subscriber,1977,2
171,1/1/2015 18:53,1/1/2015 18:56,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,19221,Subscriber,1979,1
984,1/1/2015 18:54,1/1/2015 19:10,290,2 Ave & E 58 St,40.76020258,-73.96478473,487,E 20 St & FDR Drive,40.73314259,-73.97573881,19590,Subscriber,1991,1
526,1/1/2015 18:54,1/1/2015 19:02,322,Clinton St & Tillary St,40.696192,-73.991218,421,Clermont Ave & Park Ave,40.69573398,-73.97129668,19113,Subscriber,1975,2
497,1/1/2015 18:54,1/1/2015 19:02,322,Clinton St & Tillary St,40.696192,-73.991218,421,Clermont Ave & Park Ave,40.69573398,-73.97129668,19209,Subscriber,1973,1
422,1/1/2015 18:54,1/1/2015 19:01,254,W 11 St & 6 Ave,40.73532427,-73.99800419,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,17765,Subscriber,1954,1
367,1/1/2015 18:54,1/1/2015 19:00,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,347,W Houston St & Hudson St,40.72873888,-74.00748842,20040,Subscriber,1974,1
361,1/1/2015 18:54,1/1/2015 19:00,2003,1 Ave & E 18 St,40.73416059,-73.98024289,476,E 31 St & 3 Ave,40.74394314,-73.97966069,21198,Subscriber,1985,1
1034,1/1/2015 18:55,1/1/2015 19:12,344,Monroe St & Bedford Ave,40.6851443,-73.95380904,239,Willoughby St & Fleet St,40.69196566,-73.9813018,17898,Subscriber,1977,1
734,1/1/2015 18:55,1/1/2015 19:07,475,E 16 St & Irving Pl,40.73524276,-73.98758561,519,Pershing Square North,40.751873,-73.977706,20987,Subscriber,1966,2
476,1/1/2015 18:55,1/1/2015 19:03,434,9 Ave & W 18 St,40.74317449,-74.00366443,497,E 17 St & Broadway,40.73704984,-73.99009296,19520,Subscriber,1952,1
476,1/1/2015 18:55,1/1/2015 19:03,383,Greenwich Ave & Charles St,40.735238,-74.000271,237,E 11 St & 2 Ave,40.73047309,-73.98672378,15818,Subscriber,1986,1
713,1/1/2015 18:56,1/1/2015 19:08,345,W 13 St & 6 Ave,40.73649403,-73.99704374,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,20256,Subscriber,1989,1
606,1/1/2015 18:56,1/1/2015 19:06,305,E 58 St & 3 Ave,40.76095756,-73.96724467,540,Lexington Ave & E 26 St,40.74147286,-73.98320928,18744,Subscriber,1979,1
215,1/1/2015 18:56,1/1/2015 18:59,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,247,Perry St & Bleecker St,40.73535398,-74.00483091,15509,Subscriber,1979,2
177,1/1/2015 18:56,1/1/2015 18:59,457,Broadway & W 58 St,40.76695317,-73.98169333,352,W 56 St & 6 Ave,40.76340613,-73.97722479,15769,Subscriber,1990,2
635,1/1/2015 18:57,1/1/2015 19:07,432,E 7 St & Avenue A,40.72621788,-73.98379855,254,W 11 St & 6 Ave,40.73532427,-73.99800419,15206,Subscriber,1990,2
577,1/1/2015 18:57,1/1/2015 19:07,461,E 20 St & 2 Ave,40.73587678,-73.98205027,473,Rivington St & Chrystie St,40.72110063,-73.9919254,16536,Subscriber,1988,2
438,1/1/2015 18:57,1/1/2015 19:04,475,E 16 St & Irving Pl,40.73524276,-73.98758561,312,Allen St & E Houston St,40.722055,-73.989111,16761,Subscriber,1949,1
189,1/1/2015 18:57,1/1/2015 19:00,224,Spruce St & Nassau St,40.71146364,-74.00552427,279,Peck Slip & Front St,40.707873,-74.00167,19381,Subscriber,1967,1
185,1/1/2015 18:57,1/1/2015 19:00,490,8 Ave & W 33 St,40.751551,-73.993934,505,6 Ave & W 33 St,40.74901271,-73.98848395,15434,Subscriber,1990,1
124,1/1/2015 18:57,1/1/2015 18:59,296,Division St & Bowery,40.71413089,-73.9970468,82,St James Pl & Pearl St,40.71117416,-74.00016545,20331,Subscriber,1961,1
614,1/1/2015 18:58,1/1/2015 19:08,296,Division St & Bowery,40.71413089,-73.9970468,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,14892,Subscriber,1959,2
523,1/1/2015 18:58,1/1/2015 19:06,223,W 13 St & 7 Ave,40.73781509,-73.99994661,250,Lafayette St & Jersey St,40.72456089,-73.99565293,14699,Subscriber,1984,1
483,1/1/2015 18:58,1/1/2015 19:06,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,477,W 41 St & 8 Ave,40.75640548,-73.9900262,21458,Subscriber,1965,1
408,1/1/2015 18:58,1/1/2015 19:05,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,312,Allen St & E Houston St,40.722055,-73.989111,17453,Subscriber,1975,2
371,1/1/2015 18:58,1/1/2015 19:04,382,University Pl & E 14 St,40.73492695,-73.99200509,375,Mercer St & Bleecker St,40.72679454,-73.99695094,18582,Subscriber,1995,1
153,1/1/2015 18:58,1/1/2015 19:00,482,W 15 St & 7 Ave,40.73935542,-73.99931783,116,W 17 St & 8 Ave,40.74177603,-74.00149746,17981,Subscriber,1971,1
1678,1/1/2015 18:59,1/1/2015 19:27,523,W 38 St & 8 Ave,40.75466591,-73.99138152,410,Suffolk St & Stanton St,40.72066442,-73.98517977,14610,Subscriber,1966,1
1554,1/1/2015 18:59,1/1/2015 19:25,435,W 21 St & 6 Ave,40.74173969,-73.99415556,311,Norfolk St & Broome St,40.7172274,-73.98802084,20807,Subscriber,1989,1
636,1/1/2015 18:59,1/1/2015 19:10,511,E 14 St & Avenue B,40.72938685,-73.97772429,291,Madison St & Montgomery St,40.713126,-73.984844,16458,Subscriber,1988,1
477,1/1/2015 18:59,1/1/2015 19:07,293,Lafayette St & E 8 St,40.73028666,-73.9907647,347,W Houston St & Hudson St,40.72873888,-74.00748842,19422,Subscriber,1987,1
234,1/1/2015 18:59,1/1/2015 19:03,334,W 20 St & 7 Ave,40.74238787,-73.99726235,383,Greenwich Ave & Charles St,40.735238,-74.000271,20745,Subscriber,1991,2
1074,1/1/2015 19:00,1/1/2015 19:18,497,E 17 St & Broadway,40.73704984,-73.99009296,225,W 14 St & The High Line,40.74195138,-74.00803013,16565,Customer,,0
482,1/1/2015 19:00,1/1/2015 19:08,538,E 48 St & Madison Ave,40.75666,-73.976684,485,W 37 St & 5 Ave,40.75038009,-73.98338988,17300,Subscriber,1982,2
464,1/1/2015 19:00,1/1/2015 19:08,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,361,Allen St & Hester St,40.71605866,-73.99190759,20359,Subscriber,1978,2
419,1/1/2015 19:00,1/1/2015 19:07,447,8 Ave & W 52 St,40.76370739,-73.9851615,495,W 47 St & 10 Ave,40.76269882,-73.99301222,14592,Subscriber,1976,1
357,1/1/2015 19:00,1/1/2015 19:06,428,E 3 St & 1 Ave,40.72467721,-73.98783413,297,E 15 St & 3 Ave,40.734232,-73.986923,21287,Subscriber,1982,1
314,1/1/2015 19:00,1/1/2015 19:05,515,W 43 St & 10 Ave,40.76009437,-73.99461843,450,W 49 St & 8 Ave,40.76227205,-73.98788205,21119,Subscriber,1959,1
108,1/1/2015 19:00,1/1/2015 19:02,116,W 17 St & 8 Ave,40.74177603,-74.00149746,470,W 20 St & 8 Ave,40.74345335,-74.00004031,21440,Subscriber,1983,1
1131,1/1/2015 19:01,1/1/2015 19:19,446,W 24 St & 7 Ave,40.74487634,-73.99529885,450,W 49 St & 8 Ave,40.76227205,-73.98788205,15667,Subscriber,1962,1
719,1/1/2015 19:01,1/1/2015 19:13,173,Broadway & W 49 St,40.76064679,-73.98442659,505,6 Ave & W 33 St,40.74901271,-73.98848395,21511,Subscriber,1983,1
509,1/1/2015 19:01,1/1/2015 19:10,511,E 14 St & Avenue B,40.72938685,-73.97772429,382,University Pl & E 14 St,40.73492695,-73.99200509,16288,Subscriber,1986,1
325,1/1/2015 19:01,1/1/2015 19:06,382,University Pl & E 14 St,40.73492695,-73.99200509,223,W 13 St & 7 Ave,40.73781509,-73.99994661,16786,Subscriber,1977,1
928,1/1/2015 19:02,1/1/2015 19:18,313,Washington Ave & Park Ave,40.69610226,-73.96751037,412,Forsyth St & Canal St,40.7158155,-73.99422366,18153,Subscriber,1990,1
889,1/1/2015 19:02,1/1/2015 19:17,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,457,Broadway & W 58 St,40.76695317,-73.98169333,17842,Customer,,0
419,1/1/2015 19:02,1/1/2015 19:09,412,Forsyth St & Canal St,40.7158155,-73.99422366,377,6 Ave & Canal St,40.72243797,-74.00566443,15733,Subscriber,1972,1
340,1/1/2015 19:02,1/1/2015 19:07,363,West Thames St,40.70834698,-74.01713445,147,Greenwich St & Warren St,40.71542197,-74.01121978,16808,Subscriber,1985,1
326,1/1/2015 19:02,1/1/2015 19:08,354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,373,Willoughby Ave & Walworth St,40.69331716,-73.95381995,19073,Customer,,0
172,1/1/2015 19:03,1/1/2015 19:06,2012,E 27 St & 1 Ave,40.739445,-73.976806,501,FDR Drive & E 35 St,40.744219,-73.97121214,19426,Subscriber,1992,1
168,1/1/2015 19:03,1/1/2015 19:06,2012,E 27 St & 1 Ave,40.739445,-73.976806,501,FDR Drive & E 35 St,40.744219,-73.97121214,20039,Subscriber,1992,1
1192,1/1/2015 19:04,1/1/2015 19:24,311,Norfolk St & Broome St,40.7172274,-73.98802084,282,Kent Ave & S 11 St,40.70827295,-73.96834101,20925,Subscriber,1953,1
508,1/1/2015 19:04,1/1/2015 19:12,309,Murray St & West St,40.7149787,-74.013012,363,West Thames St,40.70834698,-74.01713445,21540,Subscriber,1954,2
450,1/1/2015 19:04,1/1/2015 19:11,499,Broadway & W 60 St,40.76915505,-73.98191841,72,W 52 St & 11 Ave,40.76727216,-73.99392888,21583,Subscriber,1980,2
406,1/1/2015 19:04,1/1/2015 19:11,435,W 21 St & 6 Ave,40.74173969,-73.99415556,388,W 26 St & 10 Ave,40.74971775,-74.00295035,17881,Subscriber,1967,1
386,1/1/2015 19:04,1/1/2015 19:11,168,W 18 St & 6 Ave,40.73971301,-73.99456405,491,E 24 St & Park Ave S,40.74096374,-73.98602213,21219,Subscriber,1988,1
159,1/1/2015 19:04,1/1/2015 19:07,229,Great Jones St,40.72743423,-73.99379025,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,20756,Subscriber,1985,2
2872,1/1/2015 19:05,1/1/2015 19:53,382,University Pl & E 14 St,40.73492695,-73.99200509,472,E 32 St & Park Ave,40.7457121,-73.98194829,17781,Subscriber,1980,1
525,1/1/2015 19:05,1/1/2015 19:14,453,W 22 St & 8 Ave,40.74475148,-73.99915362,482,W 15 St & 7 Ave,40.73935542,-73.99931783,14581,Subscriber,1950,1
2321,1/1/2015 19:06,1/1/2015 19:45,508,W 46 St & 11 Ave,40.76341379,-73.99667444,495,W 47 St & 10 Ave,40.76269882,-73.99301222,18473,Subscriber,1968,1
922,1/1/2015 19:06,1/1/2015 19:21,127,Barrow St & Hudson St,40.73172428,-74.00674436,514,12 Ave & W 40 St,40.76087502,-74.00277668,14863,Subscriber,1957,1
712,1/1/2015 19:06,1/1/2015 19:17,261,Johnson St & Gold St,40.69474881,-73.98362464,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,16107,Subscriber,1972,1
1007,1/1/2015 19:07,1/1/2015 19:24,348,W Broadway & Spring St,40.72490985,-74.00154702,446,W 24 St & 7 Ave,40.74487634,-73.99529885,18196,Subscriber,1957,2
750,1/1/2015 19:07,1/1/2015 19:20,334,W 20 St & 7 Ave,40.74238787,-73.99726235,475,E 16 St & Irving Pl,40.73524276,-73.98758561,17145,Subscriber,1980,2
666,1/1/2015 19:07,1/1/2015 19:18,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,453,W 22 St & 8 Ave,40.74475148,-73.99915362,19287,Subscriber,1950,1
492,1/1/2015 19:07,1/1/2015 19:15,457,Broadway & W 58 St,40.76695317,-73.98169333,173,Broadway & W 49 St,40.76064679,-73.98442659,15176,Subscriber,1978,2
484,1/1/2015 19:07,1/1/2015 19:15,475,E 16 St & Irving Pl,40.73524276,-73.98758561,466,W 25 St & 6 Ave,40.74395411,-73.99144871,17244,Customer,,0
454,1/1/2015 19:07,1/1/2015 19:15,457,Broadway & W 58 St,40.76695317,-73.98169333,173,Broadway & W 49 St,40.76064679,-73.98442659,21285,Subscriber,1980,1
